Filename,Additional Info,Target Directory
TRT00011470,C. subg. Americanae El-Gazzar|C. sect. Coccineae Loudon|C. ser. Lacrimatae J.B. Phipps,Crataegus lassa Beadle
TRT00011483,C. subg. Americanae El-Gazzar|C. sect. Coccineae Loudon|C. ser. Lacrimatae J.B. Phipps,Crataegus lassa Beadle
TRT00011485,C. subg. Americanae El-Gazzar|C. sect. Coccineae Loudon|C. ser. Lacrimatae J.B. Phipps,Crataegus lassa Beadle
TRT00011486,C. subg. Americanae El-Gazzar|C. sect. Coccineae Loudon|C. ser. Lacrimatae J.B. Phipps,Crataegus lassa Beadle
TRT00011487,C. subg. Americanae El-Gazzar|C. sect. Coccineae Loudon|C. ser. Lacrimatae J.B. Phipps,Crataegus lassa Beadle
TRT00033527,C. subg. Americanae El-Gazzar|C. sect. Coccineae Loudon|C. ser. Lacrimatae J.B. Phipps,Crataegus lassa Beadle
TRT00033528,C. subg. Americanae El-Gazzar|C. sect. Coccineae Loudon|C. ser. Lacrimatae J.B. Phipps,Crataegus lassa Beadle
TRT00033529,C. subg. Americanae El-Gazzar|C. sect. Coccineae Loudon|C. ser. Lacrimatae J.B. Phipps,Crataegus lassa Beadle
TRT00033530,C. subg. Americanae El-Gazzar|C. sect. Coccineae Loudon|C. ser. Lacrimatae J.B. Phipps,Crataegus lassa Beadle
TRT00033531,C. subg. Americanae El-Gazzar|C. sect. Coccineae Loudon|C. ser. Lacrimatae J.B. Phipps,Crataegus lassa Beadle
TRT00033532,C. subg. Americanae El-Gazzar|C. sect. Coccineae Loudon|C. ser. Lacrimatae J.B. Phipps,Crataegus lassa Beadle
TRT00011448,C. subg. Americanae El-Gazzar|C. sect. Coccineae Loudon|C. ser. Lacrimatae J.B. Phipps,Crataegus lassa Beadle
TRT00011449,C. subg. Americanae El-Gazzar|C. sect. Coccineae Loudon|C. ser. Lacrimatae J.B. Phipps,Crataegus lassa Beadle
TRT00011450,C. subg. Americanae El-Gazzar|C. sect. Coccineae Loudon|C. ser. Lacrimatae J.B. Phipps,Crataegus lassa Beadle
TRT00011451,C. subg. Americanae El-Gazzar|C. sect. Coccineae Loudon|C. ser. Lacrimatae J.B. Phipps,Crataegus lassa Beadle
TRT00011453,C. subg. Americanae El-Gazzar|C. sect. Coccineae Loudon|C. ser. Lacrimatae J.B. Phipps,Crataegus lassa Beadle
TRT00011454,C. subg. Americanae El-Gazzar|C. sect. Coccineae Loudon|C. ser. Lacrimatae J.B. Phipps,Crataegus lassa Beadle
TRT00011455,C. subg. Americanae El-Gazzar|C. sect. Coccineae Loudon|C. ser. Lacrimatae J.B. Phipps,Crataegus lassa Beadle
TRT00011456,C. subg. Americanae El-Gazzar|C. sect. Coccineae Loudon|C. ser. Lacrimatae J.B. Phipps,Crataegus lassa Beadle
TRT00011457,C. subg. Americanae El-Gazzar|C. sect. Coccineae Loudon|C. ser. Lacrimatae J.B. Phipps,Crataegus lassa Beadle
TRT00011460,C. subg. Americanae El-Gazzar|C. sect. Coccineae Loudon|C. ser. Lacrimatae J.B. Phipps,Crataegus lassa Beadle
TRT00011461,C. subg. Americanae El-Gazzar|C. sect. Coccineae Loudon|C. ser. Lacrimatae J.B. Phipps,Crataegus lassa Beadle
TRT00011462,C. subg. Americanae El-Gazzar|C. sect. Coccineae Loudon|C. ser. Lacrimatae J.B. Phipps,Crataegus lassa Beadle
TRT00011469,C. subg. Americanae El-Gazzar|C. sect. Coccineae Loudon|C. ser. Lacrimatae J.B. Phipps,Crataegus lassa Beadle
TRT00011472,C. subg. Americanae El-Gazzar|C. sect. Coccineae Loudon|C. ser. Lacrimatae J.B. Phipps,Crataegus lassa Beadle
TRT00011473,C. subg. Americanae El-Gazzar|C. sect. Coccineae Loudon|C. ser. Lacrimatae J.B. Phipps,Crataegus lassa Beadle
TRT00011475,C. subg. Americanae El-Gazzar|C. sect. Coccineae Loudon|C. ser. Lacrimatae J.B. Phipps,Crataegus lassa Beadle
TRT00011476,C. subg. Americanae El-Gazzar|C. sect. Coccineae Loudon|C. ser. Lacrimatae J.B. Phipps,Crataegus lassa Beadle
TRT00011477,C. subg. Americanae El-Gazzar|C. sect. Coccineae Loudon|C. ser. Lacrimatae J.B. Phipps,Crataegus lassa Beadle
TRT00011480,C. subg. Americanae El-Gazzar|C. sect. Coccineae Loudon|C. ser. Lacrimatae J.B. Phipps,Crataegus lassa Beadle
TRT00011488,C. subg. Americanae El-Gazzar|C. sect. Coccineae Loudon|C. ser. Lacrimatae J.B. Phipps,Crataegus lassa Beadle
TRT00011489,C. subg. Americanae El-Gazzar|C. sect. Coccineae Loudon|C. ser. Lacrimatae J.B. Phipps,Crataegus lassa Beadle
TRT00011490,C. subg. Americanae El-Gazzar|C. sect. Coccineae Loudon|C. ser. Lacrimatae J.B. Phipps,Crataegus lassa Beadle
TRT00011491,C. subg. Americanae El-Gazzar|C. sect. Coccineae Loudon|C. ser. Lacrimatae J.B. Phipps,Crataegus lassa Beadle
TRT00011492,C. subg. Americanae El-Gazzar|C. sect. Coccineae Loudon|C. ser. Lacrimatae J.B. Phipps,Crataegus lassa Beadle
TRT00011493,C. subg. Americanae El-Gazzar|C. sect. Coccineae Loudon|C. ser. Lacrimatae J.B. Phipps,Crataegus lassa Beadle
TRT00011494,C. subg. Americanae El-Gazzar|C. sect. Coccineae Loudon|C. ser. Lacrimatae J.B. Phipps,Crataegus lassa Beadle
TRT00011495,C. subg. Americanae El-Gazzar|C. sect. Coccineae Loudon|C. ser. Lacrimatae J.B. Phipps,Crataegus lassa Beadle
TRT00011497,C. subg. Americanae El-Gazzar|C. sect. Coccineae Loudon|C. ser. Lacrimatae J.B. Phipps,Crataegus lassa Beadle
TRT00011447,C. subg. Americanae El-Gazzar|C. sect. Coccineae Loudon|C. ser. Lacrimatae J.B. Phipps,Crataegus lassa Beadle
TRT00011452,C. subg. Americanae El-Gazzar|C. sect. Coccineae Loudon|C. ser. Lacrimatae J.B. Phipps,Crataegus lassa Beadle
TRT00011459,C. subg. Americanae El-Gazzar|C. sect. Coccineae Loudon|C. ser. Lacrimatae J.B. Phipps,Crataegus lassa Beadle
TRT00011496,C. subg. Americanae El-Gazzar|C. sect. Coccineae Loudon|C. ser. Lacrimatae J.B. Phipps,Crataegus lassa Beadle
TRT00011471,C. subg. Americanae El-Gazzar|C. sect. Coccineae Loudon|C. ser. Lacrimatae J.B. Phipps,Crataegus lassa Beadle
TRT00011481,C. subg. Americanae El-Gazzar|C. sect. Coccineae Loudon|C. ser. Lacrimatae J.B. Phipps,Crataegus lassa Beadle
TRT00011482,C. subg. Americanae El-Gazzar|C. sect. Coccineae Loudon|C. ser. Lacrimatae J.B. Phipps,Crataegus lassa Beadle
TRT00011484,C. subg. Americanae El-Gazzar|C. sect. Coccineae Loudon|C. ser. Lacrimatae J.B. Phipps,Crataegus lassa Beadle
TRT00001962,C. subg. Americanae El-Gazzar|C. sect. Coccineae Loudon|C. ser. Lacrimatae J.B. Phipps,Crataegus lassa Beadle (?)
TRT00021213,C. subg. Americanae El-Gazzar|C. sect. Coccineae Loudon|C. ser. Lacrimatae J.B. Phipps,Crataegus lassa Beadle (cf.)
TRT00021219,C. subg. Americanae El-Gazzar|C. sect. Coccineae Loudon|C. ser. Lacrimatae J.B. Phipps,Crataegus lassa var. lanata (Beadle) R.W. Lance
TRT00011016,C. subg. Americanae El-Gazzar|C. sect. Coccineae Loudon|C. ser. Lacrimatae J.B. Phipps,Crataegus lepida Beadle
TRT00011018,C. subg. Americanae El-Gazzar|C. sect. Coccineae Loudon|C. ser. Lacrimatae J.B. Phipps,Crataegus lepida Beadle
TRT00001963,C. subg. Americanae El-Gazzar|C. sect. Coccineae Loudon|C. ser. Lacrimatae J.B. Phipps,Crataegus lepida Beadle
TRT00011017,C. subg. Americanae El-Gazzar|C. sect. Coccineae Loudon|C. ser. Lacrimatae J.B. Phipps,Crataegus lepida Beadle
TRT00011013,C. subg. Americanae El-Gazzar|C. sect. Coccineae Loudon|C. ser. Lacrimatae J.B. Phipps,Crataegus lepida Beadle
TRT00011014,C. subg. Americanae El-Gazzar|C. sect. Coccineae Loudon|C. ser. Lacrimatae J.B. Phipps,Crataegus lepida Beadle
TRT00011015,C. subg. Americanae El-Gazzar|C. sect. Coccineae Loudon|C. ser. Lacrimatae J.B. Phipps,Crataegus lepida Beadle
TRT00011019,C. subg. Americanae El-Gazzar|C. sect. Coccineae Loudon|C. ser. Lacrimatae J.B. Phipps,Crataegus lepida Beadle
TRT00011022,C. subg. Americanae El-Gazzar|C. sect. Coccineae Loudon|C. ser. Lacrimatae J.B. Phipps,Crataegus lepida Beadle
TRT00011020,C. subg. Americanae El-Gazzar|C. sect. Coccineae Loudon|C. ser. Lacrimatae J.B. Phipps,Crataegus lepida Beadle
TRT00011021,C. subg. Americanae El-Gazzar|C. sect. Coccineae Loudon|C. ser. Lacrimatae J.B. Phipps,Crataegus lepida Beadle
TRT00011559,C. subg. Americanae El-Gazzar|C. sect. Coccineae Loudon|C. ser. Lacrimatae J.B. Phipps,Crataegus meridiana Beadle
TRT00011571,C. subg. Americanae El-Gazzar|C. sect. Coccineae Loudon|C. ser. Lacrimatae J.B. Phipps,Crataegus meridiana Beadle
TRT00011561,C. subg. Americanae El-Gazzar|C. sect. Coccineae Loudon|C. ser. Lacrimatae J.B. Phipps,Crataegus meridiana Beadle
TRT00011568,C. subg. Americanae El-Gazzar|C. sect. Coccineae Loudon|C. ser. Lacrimatae J.B. Phipps,Crataegus meridiana Beadle
TRT00011570,C. subg. Americanae El-Gazzar|C. sect. Coccineae Loudon|C. ser. Lacrimatae J.B. Phipps,Crataegus meridiana Beadle
TRT00011569,C. subg. Americanae El-Gazzar|C. sect. Coccineae Loudon|C. ser. Lacrimatae J.B. Phipps,Crataegus meridiana Beadle
TRT00011560,C. subg. Americanae El-Gazzar|C. sect. Coccineae Loudon|C. ser. Lacrimatae J.B. Phipps,Crataegus meridiana Beadle
TRT00011563,C. subg. Americanae El-Gazzar|C. sect. Coccineae Loudon|C. ser. Lacrimatae J.B. Phipps,Crataegus meridiana Beadle
TRT00011564,C. subg. Americanae El-Gazzar|C. sect. Coccineae Loudon|C. ser. Lacrimatae J.B. Phipps,Crataegus meridiana Beadle
TRT00011565,C. subg. Americanae El-Gazzar|C. sect. Coccineae Loudon|C. ser. Lacrimatae J.B. Phipps,Crataegus meridiana Beadle
TRT00011566,C. subg. Americanae El-Gazzar|C. sect. Coccineae Loudon|C. ser. Lacrimatae J.B. Phipps,Crataegus meridiana Beadle
TRT00011567,C. subg. Americanae El-Gazzar|C. sect. Coccineae Loudon|C. ser. Lacrimatae J.B. Phipps,Crataegus meridiana Beadle
TRT00011562,C. subg. Americanae El-Gazzar|C. sect. Coccineae Loudon|C. ser. Lacrimatae J.B. Phipps,Crataegus meridiana Beadle
TRT00017589,C. subg. Americanae El-Gazzar|C. sect. Coccineae Loudon|C. ser. Lacrimatae J.B. Phipps,Crataegus munda Beadle
TRT00011147,C. subg. Americanae El-Gazzar|C. sect. Coccineae Loudon|C. ser. Lacrimatae J.B. Phipps,Crataegus munda Beadle
TRT00011148,C. subg. Americanae El-Gazzar|C. sect. Coccineae Loudon|C. ser. Lacrimatae J.B. Phipps,Crataegus munda Beadle
TRT00017600,C. subg. Americanae El-Gazzar|C. sect. Coccineae Loudon|C. ser. Lacrimatae J.B. Phipps,Crataegus munda Beadle
TRT00011149,C. subg. Americanae El-Gazzar|C. sect. Coccineae Loudon|C. ser. Lacrimatae J.B. Phipps,Crataegus munda Beadle
TRT00011138,C. subg. Americanae El-Gazzar|C. sect. Coccineae Loudon|C. ser. Lacrimatae J.B. Phipps,Crataegus munda Beadle
TRT00011142,C. subg. Americanae El-Gazzar|C. sect. Coccineae Loudon|C. ser. Lacrimatae J.B. Phipps,Crataegus munda Beadle
TRT00011144,C. subg. Americanae El-Gazzar|C. sect. Coccineae Loudon|C. ser. Lacrimatae J.B. Phipps,Crataegus munda Beadle
TRT00002408,C. subg. Americanae El-Gazzar|C. sect. Coccineae Loudon|C. ser. Lacrimatae J.B. Phipps,Crataegus munda Beadle
TRT00002409,C. subg. Americanae El-Gazzar|C. sect. Coccineae Loudon|C. ser. Lacrimatae J.B. Phipps,Crataegus munda Beadle
TRT00011132,C. subg. Americanae El-Gazzar|C. sect. Coccineae Loudon|C. ser. Lacrimatae J.B. Phipps,Crataegus munda Beadle
TRT00011134,C. subg. Americanae El-Gazzar|C. sect. Coccineae Loudon|C. ser. Lacrimatae J.B. Phipps,Crataegus munda Beadle
TRT00011135,C. subg. Americanae El-Gazzar|C. sect. Coccineae Loudon|C. ser. Lacrimatae J.B. Phipps,Crataegus munda Beadle
TRT00011137,C. subg. Americanae El-Gazzar|C. sect. Coccineae Loudon|C. ser. Lacrimatae J.B. Phipps,Crataegus munda Beadle
TRT00011139,C. subg. Americanae El-Gazzar|C. sect. Coccineae Loudon|C. ser. Lacrimatae J.B. Phipps,Crataegus munda Beadle
TRT00011140,C. subg. Americanae El-Gazzar|C. sect. Coccineae Loudon|C. ser. Lacrimatae J.B. Phipps,Crataegus munda Beadle
TRT00011127,C. subg. Americanae El-Gazzar|C. sect. Coccineae Loudon|C. ser. Lacrimatae J.B. Phipps,Crataegus munda Beadle
TRT00011128,C. subg. Americanae El-Gazzar|C. sect. Coccineae Loudon|C. ser. Lacrimatae J.B. Phipps,Crataegus munda Beadle
TRT00011129,C. subg. Americanae El-Gazzar|C. sect. Coccineae Loudon|C. ser. Lacrimatae J.B. Phipps,Crataegus munda Beadle
TRT00011130,C. subg. Americanae El-Gazzar|C. sect. Coccineae Loudon|C. ser. Lacrimatae J.B. Phipps,Crataegus munda Beadle
TRT00011131,C. subg. Americanae El-Gazzar|C. sect. Coccineae Loudon|C. ser. Lacrimatae J.B. Phipps,Crataegus munda Beadle
TRT00011133,C. subg. Americanae El-Gazzar|C. sect. Coccineae Loudon|C. ser. Lacrimatae J.B. Phipps,Crataegus munda Beadle
TRT00011136,C. subg. Americanae El-Gazzar|C. sect. Coccineae Loudon|C. ser. Lacrimatae J.B. Phipps,Crataegus munda Beadle
TRT00011141,C. subg. Americanae El-Gazzar|C. sect. Coccineae Loudon|C. ser. Lacrimatae J.B. Phipps,Crataegus munda Beadle
TRT00011143,C. subg. Americanae El-Gazzar|C. sect. Coccineae Loudon|C. ser. Lacrimatae J.B. Phipps,Crataegus munda Beadle
TRT00017590,C. subg. Americanae El-Gazzar|C. sect. Coccineae Loudon|C. ser. Lacrimatae J.B. Phipps,Crataegus munda Beadle
TRT00011145,C. subg. Americanae El-Gazzar|C. sect. Coccineae Loudon|C. ser. Lacrimatae J.B. Phipps,Crataegus munda Beadle
TRT00011146,C. subg. Americanae El-Gazzar|C. sect. Coccineae Loudon|C. ser. Lacrimatae J.B. Phipps,Crataegus munda Beadle
TRT00017591,C. subg. Americanae El-Gazzar|C. sect. Coccineae Loudon|C. ser. Lacrimatae J.B. Phipps,Crataegus munda Beadle
TRT00021235,C. subg. Americanae El-Gazzar|C. sect. Coccineae Loudon|C. ser. Lacrimatae J.B. Phipps,Crataegus munda var. pexa (Beadle) R.W. Lance
TRT00021236,C. subg. Americanae El-Gazzar|C. sect. Coccineae Loudon|C. ser. Lacrimatae J.B. Phipps,Crataegus munda var. pexa (Beadle) R.W. Lance
TRT00021248,C. subg. Americanae El-Gazzar|C. sect. Coccineae Loudon|C. ser. Lacrimatae J.B. Phipps,Crataegus munda var. pexa (Beadle) R.W. Lance
TRT00011410,C. subg. Americanae El-Gazzar|C. sect. Coccineae Loudon|C. ser. Lacrimatae J.B. Phipps,Crataegus pexa Beadle
TRT00011405,C. subg. Americanae El-Gazzar|C. sect. Coccineae Loudon|C. ser. Lacrimatae J.B. Phipps,Crataegus pexa Beadle
TRT00011406,C. subg. Americanae El-Gazzar|C. sect. Coccineae Loudon|C. ser. Lacrimatae J.B. Phipps,Crataegus pexa Beadle
TRT00011403,C. subg. Americanae El-Gazzar|C. sect. Coccineae Loudon|C. ser. Lacrimatae J.B. Phipps,Crataegus pexa Beadle
TRT00011404,C. subg. Americanae El-Gazzar|C. sect. Coccineae Loudon|C. ser. Lacrimatae J.B. Phipps,Crataegus pexa Beadle
TRT00011402,C. subg. Americanae El-Gazzar|C. sect. Coccineae Loudon|C. ser. Lacrimatae J.B. Phipps,Crataegus pexa Beadle
TRT00011407,C. subg. Americanae El-Gazzar|C. sect. Coccineae Loudon|C. ser. Lacrimatae J.B. Phipps,Crataegus pexa Beadle
TRT00011408,C. subg. Americanae El-Gazzar|C. sect. Coccineae Loudon|C. ser. Lacrimatae J.B. Phipps,Crataegus pexa Beadle
TRT00011409,C. subg. Americanae El-Gazzar|C. sect. Coccineae Loudon|C. ser. Lacrimatae J.B. Phipps,Crataegus pexa Beadle
TRT00011438,C. subg. Americanae El-Gazzar|C. sect. Coccineae Loudon|C. ser. Lacrimatae J.B. Phipps,Crataegus pulla Beadle
TRT00011440,C. subg. Americanae El-Gazzar|C. sect. Coccineae Loudon|C. ser. Lacrimatae J.B. Phipps,Crataegus pulla Beadle
TRT00011441,C. subg. Americanae El-Gazzar|C. sect. Coccineae Loudon|C. ser. Lacrimatae J.B. Phipps,Crataegus pulla Beadle
TRT00011442,C. subg. Americanae El-Gazzar|C. sect. Coccineae Loudon|C. ser. Lacrimatae J.B. Phipps,Crataegus pulla Beadle
TRT00011443,C. subg. Americanae El-Gazzar|C. sect. Coccineae Loudon|C. ser. Lacrimatae J.B. Phipps,Crataegus pulla Beadle
TRT00011439,C. subg. Americanae El-Gazzar|C. sect. Coccineae Loudon|C. ser. Lacrimatae J.B. Phipps,Crataegus pulla Beadle
TRT00011444,C. subg. Americanae El-Gazzar|C. sect. Coccineae Loudon|C. ser. Lacrimatae J.B. Phipps,Crataegus pulla Beadle
TRT00011437,C. subg. Americanae El-Gazzar|C. sect. Coccineae Loudon|C. ser. Lacrimatae J.B. Phipps,Crataegus pulla Beadle
TRT00011445,C. subg. Americanae El-Gazzar|C. sect. Coccineae Loudon|C. ser. Lacrimatae J.B. Phipps,Crataegus pulla Beadle
TRT00011446,C. subg. Americanae El-Gazzar|C. sect. Coccineae Loudon|C. ser. Lacrimatae J.B. Phipps,Crataegus pulla Beadle
TRT00017599,C. subg. Americanae El-Gazzar|C. sect. Coccineae Loudon|C. ser. Lacrimatae J.B. Phipps,Crataegus quaesita Beadle
TRT00011271,C. subg. Americanae El-Gazzar|C. sect. Coccineae Loudon|C. ser. Lacrimatae J.B. Phipps,Crataegus quaesita Beadle
TRT00011272,C. subg. Americanae El-Gazzar|C. sect. Coccineae Loudon|C. ser. Lacrimatae J.B. Phipps,Crataegus quaesita Beadle
TRT00011263,C. subg. Americanae El-Gazzar|C. sect. Coccineae Loudon|C. ser. Lacrimatae J.B. Phipps,Crataegus quaesita Beadle
TRT00011264,C. subg. Americanae El-Gazzar|C. sect. Coccineae Loudon|C. ser. Lacrimatae J.B. Phipps,Crataegus quaesita Beadle
TRT00011266,C. subg. Americanae El-Gazzar|C. sect. Coccineae Loudon|C. ser. Lacrimatae J.B. Phipps,Crataegus quaesita Beadle
TRT00011268,C. subg. Americanae El-Gazzar|C. sect. Coccineae Loudon|C. ser. Lacrimatae J.B. Phipps,Crataegus quaesita Beadle
TRT00011269,C. subg. Americanae El-Gazzar|C. sect. Coccineae Loudon|C. ser. Lacrimatae J.B. Phipps,Crataegus quaesita Beadle
TRT00017145,C. subg. Americanae El-Gazzar|C. sect. Coccineae Loudon|C. ser. Lacrimatae J.B. Phipps,Crataegus quaesita Beadle
TRT00011255,C. subg. Americanae El-Gazzar|C. sect. Coccineae Loudon|C. ser. Lacrimatae J.B. Phipps,Crataegus quaesita Beadle
TRT00011256,C. subg. Americanae El-Gazzar|C. sect. Coccineae Loudon|C. ser. Lacrimatae J.B. Phipps,Crataegus quaesita Beadle
TRT00011257,C. subg. Americanae El-Gazzar|C. sect. Coccineae Loudon|C. ser. Lacrimatae J.B. Phipps,Crataegus quaesita Beadle
TRT00011258,C. subg. Americanae El-Gazzar|C. sect. Coccineae Loudon|C. ser. Lacrimatae J.B. Phipps,Crataegus quaesita Beadle
TRT00011259,C. subg. Americanae El-Gazzar|C. sect. Coccineae Loudon|C. ser. Lacrimatae J.B. Phipps,Crataegus quaesita Beadle
TRT00011260,C. subg. Americanae El-Gazzar|C. sect. Coccineae Loudon|C. ser. Lacrimatae J.B. Phipps,Crataegus quaesita Beadle
TRT00011261,C. subg. Americanae El-Gazzar|C. sect. Coccineae Loudon|C. ser. Lacrimatae J.B. Phipps,Crataegus quaesita Beadle
TRT00011262,C. subg. Americanae El-Gazzar|C. sect. Coccineae Loudon|C. ser. Lacrimatae J.B. Phipps,Crataegus quaesita Beadle
TRT00011265,C. subg. Americanae El-Gazzar|C. sect. Coccineae Loudon|C. ser. Lacrimatae J.B. Phipps,Crataegus quaesita Beadle
TRT00011267,C. subg. Americanae El-Gazzar|C. sect. Coccineae Loudon|C. ser. Lacrimatae J.B. Phipps,Crataegus quaesita Beadle
TRT00011270,C. subg. Americanae El-Gazzar|C. sect. Coccineae Loudon|C. ser. Lacrimatae J.B. Phipps,Crataegus quaesita Beadle
TRT00011273,C. subg. Americanae El-Gazzar|C. sect. Coccineae Loudon|C. ser. Lacrimatae J.B. Phipps,Crataegus quaesita Beadle
TRT00011592,C. subg. Americanae El-Gazzar|C. sect. Coccineae Loudon|C. ser. Lacrimatae J.B. Phipps,Crataegus senta Beadle
TRT00011596,C. subg. Americanae El-Gazzar|C. sect. Coccineae Loudon|C. ser. Lacrimatae J.B. Phipps,Crataegus senta Beadle
TRT00011597,C. subg. Americanae El-Gazzar|C. sect. Coccineae Loudon|C. ser. Lacrimatae J.B. Phipps,Crataegus senta Beadle
TRT00011599,C. subg. Americanae El-Gazzar|C. sect. Coccineae Loudon|C. ser. Lacrimatae J.B. Phipps,Crataegus senta Beadle
TRT00011600,C. subg. Americanae El-Gazzar|C. sect. Coccineae Loudon|C. ser. Lacrimatae J.B. Phipps,Crataegus senta Beadle
TRT00011601,C. subg. Americanae El-Gazzar|C. sect. Coccineae Loudon|C. ser. Lacrimatae J.B. Phipps,Crataegus senta Beadle
TRT00011602,C. subg. Americanae El-Gazzar|C. sect. Coccineae Loudon|C. ser. Lacrimatae J.B. Phipps,Crataegus senta Beadle
TRT00011593,C. subg. Americanae El-Gazzar|C. sect. Coccineae Loudon|C. ser. Lacrimatae J.B. Phipps,Crataegus senta Beadle
TRT00011594,C. subg. Americanae El-Gazzar|C. sect. Coccineae Loudon|C. ser. Lacrimatae J.B. Phipps,Crataegus senta Beadle
TRT00011595,C. subg. Americanae El-Gazzar|C. sect. Coccineae Loudon|C. ser. Lacrimatae J.B. Phipps,Crataegus senta Beadle
TRT00011598,C. subg. Americanae El-Gazzar|C. sect. Coccineae Loudon|C. ser. Lacrimatae J.B. Phipps,Crataegus senta Beadle
TRT00011603,C. subg. Americanae El-Gazzar|C. sect. Coccineae Loudon|C. ser. Lacrimatae J.B. Phipps,Crataegus senta Beadle
TRT00011411,C. subg. Americanae El-Gazzar|C. sect. Coccineae Loudon|C. ser. Lacrimatae J.B. Phipps,Crataegus teres Beadle
TRT00011413,C. subg. Americanae El-Gazzar|C. sect. Coccineae Loudon|C. ser. Lacrimatae J.B. Phipps,Crataegus teres Beadle
TRT00011417,C. subg. Americanae El-Gazzar|C. sect. Coccineae Loudon|C. ser. Lacrimatae J.B. Phipps,Crataegus teres Beadle
TRT00011418,C. subg. Americanae El-Gazzar|C. sect. Coccineae Loudon|C. ser. Lacrimatae J.B. Phipps,Crataegus teres Beadle
TRT00011415,C. subg. Americanae El-Gazzar|C. sect. Coccineae Loudon|C. ser. Lacrimatae J.B. Phipps,Crataegus teres Beadle
TRT00011416,C. subg. Americanae El-Gazzar|C. sect. Coccineae Loudon|C. ser. Lacrimatae J.B. Phipps,Crataegus teres Beadle
TRT00011412,C. subg. Americanae El-Gazzar|C. sect. Coccineae Loudon|C. ser. Lacrimatae J.B. Phipps,Crataegus teres Beadle
TRT00011414,C. subg. Americanae El-Gazzar|C. sect. Coccineae Loudon|C. ser. Lacrimatae J.B. Phipps,Crataegus teres Beadle
TRT00024350,C. subg. Americanae El-Gazzar|C. sect. Coccineae Loudon|C. ser. Lacrimatae J.B. Phipps,indet.
TRT00024351,C. subg. Americanae El-Gazzar|C. sect. Coccineae Loudon|C. ser. Lacrimatae J.B. Phipps,indet.
TRT00002410,C. subg. Americanae El-Gazzar|C. sect. Coccineae Loudon|C. ser. Lacrimatae J.B. Phipps,indet.
TRT00002411,C. subg. Americanae El-Gazzar|C. sect. Coccineae Loudon|C. ser. Lacrimatae J.B. Phipps,indet.
TRT00026639,C. subg. Americanae El-Gazzar|C. sect. Coccineae Loudon|C. ser. Lacrimatae J.B. Phipps,indet.
TRT00024347,C. subg. Americanae El-Gazzar|C. sect. Coccineae Loudon|C. ser. Lacrimatae J.B. Phipps,indet.
